,Category,Rating,reviews,Size,Installs,Type,Price,Content Rating,Genres,pri_genres,sec_genres,Current_Ver,Ver_Mon,Ver_Year,And_1st_Ver,And_Last_Ver
155,BOOKS_AND_REFERENCE,4.1,363934.0,7.1,10000000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,9.1.363,7.0,2018.0,4.0,11.0
156,BOOKS_AND_REFERENCE,4.7,967.0,6.7,500000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,1.1.6,8.0,2018.0,4.0,11.0
157,BOOKS_AND_REFERENCE,4.2,87873.0,37.0,10000000.0,0.0,0.0,Teen,Books & Reference,Books & Reference,Books & Reference,1.0.0,5.0,2018.0,11.0,11.0
158,BOOKS_AND_REFERENCE,4.3,17506.0,17.0,1000000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,2.3.18,7.0,2018.0,4.0,11.0
159,BOOKS_AND_REFERENCE,3.3,1862.0,19.0,1000000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,2.2.5,4.0,2018.0,4.0,11.0
160,BOOKS_AND_REFERENCE,4.6,2084.0,6.7,500000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,15.0,5.0,2018.0,2.0,11.0
161,BOOKS_AND_REFERENCE,4.8,47303.0,21.0,1000000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,18.05.31+530,6.0,2018.0,4.0,11.0
162,BOOKS_AND_REFERENCE,4.7,19080.0,37.0,500000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,1.0.0,4.0,2018.0,11.0,11.0
163,BOOKS_AND_REFERENCE,0.0,161.0,2.7,10000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,1.0,7.0,2018.0,2.0,11.0
164,BOOKS_AND_REFERENCE,4.1,85842.0,37.0,5000000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,5.0.6,6.0,2018.0,4.0,11.0
165,BOOKS_AND_REFERENCE,4.6,7831.0,15.0,100000.0,0.0,0.0,Teen,Books & Reference,Books & Reference,Books & Reference,1.2.3,7.0,2018.0,4.0,11.0
166,BOOKS_AND_REFERENCE,4.1,91615.0,23.0,5000000.0,0.0,0.0,Mature 17+,Books & Reference,Books & Reference,Books & Reference,3.12,6.0,2018.0,4.0,11.0
167,BOOKS_AND_REFERENCE,4.6,4620.0,19.0,500000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,2.0,11.0,2017.0,4.0,11.0
168,BOOKS_AND_REFERENCE,4.7,21336.0,23.0,1000000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,1.28,6.0,2018.0,3.0,11.0
169,BOOKS_AND_REFERENCE,4.5,26875.0,73.0,500000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,6.0.8,8.0,2018.0,4.0,11.0
170,BOOKS_AND_REFERENCE,3.9,1778.0,4.9,500000.0,0.0,0.0,Mature 17+,Books & Reference,Books & Reference,Books & Reference,1.0.3,10.0,2014.0,2.0,11.0
171,BOOKS_AND_REFERENCE,4.4,2709.0,6.8,1000000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,1.9,7.0,2018.0,4.0,11.0
172,BOOKS_AND_REFERENCE,4.3,64513.0,37.0,5000000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,1.0.0,7.0,2018.0,11.0,11.0
173,BOOKS_AND_REFERENCE,4.2,8342.0,37.0,10000000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,9.00.950462,8.0,2017.0,7.0,11.0
174,BOOKS_AND_REFERENCE,4.5,527.0,2.9,100000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,14.0,3.0,2018.0,4.0,11.0
175,BOOKS_AND_REFERENCE,4.4,1322.0,3.5,100000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,6.0,5.0,2018.0,4.0,11.0
176,BOOKS_AND_REFERENCE,3.4,1680.0,4.0,100000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,3.05,8.0,2016.0,4.0,11.0
177,BOOKS_AND_REFERENCE,4.9,2739.0,21.0,50000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,2.0,7.0,2018.0,3.0,11.0
178,BOOKS_AND_REFERENCE,4.6,1065.0,2.3,500000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,1.5,6.0,2018.0,3.0,11.0
179,BOOKS_AND_REFERENCE,4.4,233757.0,37.0,10000000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,1.0.0,5.0,2018.0,11.0,11.0
180,BOOKS_AND_REFERENCE,0.0,2.0,7.2,50000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,3.0,6.0,2018.0,6.0,11.0
181,BOOKS_AND_REFERENCE,4.4,8788.0,10.0,1000000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,2.5.3,7.0,2018.0,4.0,11.0
182,BOOKS_AND_REFERENCE,4.4,51269.0,6.1,1000000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,7.0.4.6,7.0,2018.0,4.0,11.0
183,BOOKS_AND_REFERENCE,4.4,30105.0,2.1,1000000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,1.15,7.0,2018.0,4.0,11.0
184,BOOKS_AND_REFERENCE,3.5,156.0,42.0,500000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,3.1.7.9,2.0,2018.0,2.0,11.0
185,BOOKS_AND_REFERENCE,0.0,114.0,7.3,100000.0,0.0,0.0,Everyone,Books & Reference,Books & Reference,Books & Reference,1.1,8.0,2015.0,5.0,11.0
186,BOOKS_AND_REFERENCE,4.4,341157.0,30.0,10000000.0,0.0,0.0,Everyone 10+,Books & Reference,Books & Reference,Books & Reference,3.9.1,3.0,2018.0,4.0,11.0
187,BUSINESS,4.1,16129.0,37.0,10000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,7.0,2018.0,11.0,11.0
188,BUSINESS,4.3,674730.0,37.0,50000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,5.0,2018.0,11.0,11.0
189,BUSINESS,4.4,1254730.0,37.0,10000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,8.0,2018.0,11.0,11.0
190,BUSINESS,4.3,85185.0,29.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,3.4.2,7.0,2018.0,5.0,11.0
191,BUSINESS,4.3,32584.0,37.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,5.0,2018.0,11.0,11.0
192,BUSINESS,4.1,217730.0,37.0,50000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,4.0,2018.0,11.0,11.0
193,BUSINESS,4.4,70991.0,37.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,2.19.0.204537701,7.0,2018.0,4.0,11.0
194,BUSINESS,4.3,1002861.0,35.0,100000000.0,0.0,0.0,Everyone,Business,Business,Business,9.7.14188,8.0,2018.0,4.0,11.0
195,BUSINESS,3.9,16589.0,9.1,1000000.0,0.0,0.0,Everyone,Business,Business,Business,4.9.10,6.0,2018.0,4.0,11.0
196,BUSINESS,4.8,148945.0,25.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,5.2.8,7.0,2018.0,5.0,11.0
197,BUSINESS,4.5,4458.0,3.9,500000.0,0.0,0.0,Everyone,Business,Business,Business,3.3,7.0,2018.0,4.0,11.0
198,BUSINESS,4.4,62272.0,18.0,10000000.0,0.0,0.0,Everyone,Business,Business,Business,3.550.2,6.0,2018.0,4.0,11.0
199,BUSINESS,4.0,8941.0,12.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,4.6.30,7.0,2018.0,4.0,11.0
200,BUSINESS,4.3,46353.0,21.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,2.8,4.0,2016.0,1.0,
201,BUSINESS,4.0,1279184.0,37.0,50000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,8.0,2018.0,11.0,11.0
202,BUSINESS,4.2,88073.0,37.0,10000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,7.0,2018.0,11.0,11.0
203,BUSINESS,4.5,67000.0,37.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,7.0,2018.0,4.0,11.0
204,BUSINESS,4.2,159872.0,37.0,10000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,7.0,2018.0,11.0,11.0
205,BUSINESS,4.2,30847.0,55.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,7.3.21,2.0,2018.0,4.0,11.0
206,BUSINESS,4.6,188841.0,3.2,5000000.0,0.0,0.0,Everyone,Business,Business,Business,1.1.13,6.0,2018.0,4.0,11.0
207,BUSINESS,4.1,11622.0,37.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,7.0,2018.0,11.0,11.0
208,BUSINESS,4.6,95912.0,37.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,7.0,2018.0,11.0,11.0
209,BUSINESS,3.1,4034.0,23.0,100000.0,0.0,0.0,Everyone,Business,Business,Business,3.0.1.11 (Build 311),9.0,2015.0,2.0,11.0
210,BUSINESS,3.9,45964.0,16.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,5.1.5,7.0,2018.0,4.0,11.0
211,BUSINESS,4.3,14955.0,37.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,7.0,2018.0,11.0,11.0
212,BUSINESS,4.1,6903.0,14.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,2.3.6,7.0,2018.0,4.0,11.0
213,BUSINESS,4.4,31614.0,37.0,10000000.0,0.0,0.0,Everyone,Business,Business,Business,4.1.28165.0716,7.0,2018.0,4.0,11.0
214,BUSINESS,4.1,23055.0,37.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,6.0,2018.0,11.0,11.0
215,BUSINESS,4.1,19023.0,37.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,99.0.0.35.75,8.0,2018.0,4.0,11.0
216,BUSINESS,4.5,207372.0,11.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,12.2.4,8.0,2018.0,4.0,11.0
217,BUSINESS,4.4,1225.0,25.0,100000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.6.8,8.0,2018.0,4.0,11.0
218,BUSINESS,4.4,380837.0,7.3,10000000.0,0.0,0.0,Everyone,Business,Business,Business,3.4.5,7.0,2018.0,4.0,11.0
219,BUSINESS,4.3,10600.0,6.5,1000000.0,0.0,0.0,Everyone,Business,Business,Business,2.5.6,8.0,2018.0,4.0,11.0
220,BUSINESS,4.4,74359.0,25.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,1.12.5,7.0,2018.0,4.0,11.0
221,BUSINESS,4.6,822.0,3.1,100000.0,0.0,0.0,Everyone,Business,Business,Business,1.5,6.0,2018.0,4.0,11.0
222,BUSINESS,4.2,80805.0,37.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,2.0,2018.0,4.0,11.0
223,BUSINESS,4.4,2287.0,1.5,1000000.0,0.0,0.0,Everyone,Business,Business,Business,4.9,3.0,2018.0,2.0,11.0
224,BUSINESS,4.7,4162.0,7.5,100000.0,0.0,0.0,Everyone,Business,Business,Business,0.9.4,7.0,2018.0,4.0,11.0
225,BUSINESS,3.8,14760.0,8.6,50000000.0,0.0,0.0,Everyone,Business,Business,Business,1.1.07.6,1.0,2018.0,7.0,11.0
226,BUSINESS,3.9,23243.0,37.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,6.0,2018.0,11.0,11.0
227,BUSINESS,0.0,9.0,1.2,100000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.5,4.0,2018.0,6.0,11.0
228,BUSINESS,4.3,8978.0,37.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,7.0,2018.0,11.0,11.0
229,BUSINESS,4.2,80805.0,37.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,2.0,2018.0,4.0,11.0
230,BUSINESS,4.4,42492.0,37.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,7.0,2018.0,11.0,11.0
231,BUSINESS,4.7,286897.0,39.0,10000000.0,0.0,0.0,Everyone,Business,Business,Business,1.2.6,5.0,2017.0,3.0,11.0
232,BUSINESS,4.5,103755.0,14.0,10000000.0,0.0,0.0,Everyone,Business,Business,Business,3.9.2,7.0,2018.0,4.0,11.0
233,BUSINESS,4.2,46505.0,19.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,3.4.49,8.0,2018.0,4.0,11.0
234,BUSINESS,4.7,11442.0,6.8,100000.0,1.0,4.99,Everyone,Business,Business,Business,1.5.2,3.0,2018.0,4.0,11.0
235,BUSINESS,4.8,10295.0,39.0,100000.0,1.0,4.99,Everyone,Business,Business,Business,3.4.6,4.0,2017.0,3.0,11.0
236,BUSINESS,4.2,159872.0,37.0,10000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,7.0,2018.0,11.0,11.0
237,BUSINESS,4.2,296.0,14.0,50000.0,0.0,0.0,Everyone,Business,Business,Business,3.2.1,6.0,2018.0,4.0,11.0
238,BUSINESS,4.3,29313.0,20.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,1.12.0,7.0,2018.0,4.0,11.0
239,BUSINESS,4.4,70991.0,37.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,2.19.0.204537701,7.0,2018.0,4.0,11.0
240,BUSINESS,4.4,51507.0,37.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,8.0,2018.0,11.0,11.0
241,BUSINESS,4.1,1802.0,26.0,100000.0,0.0,0.0,Everyone,Business,Business,Business,1.7.14,4.0,2018.0,4.0,11.0
242,BUSINESS,3.8,1383.0,51.0,100000.0,0.0,0.0,Everyone,Business,Business,Business,3.24.1,7.0,2018.0,5.0,11.0
243,BUSINESS,4.3,23175.0,41.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,18.7,7.0,2018.0,4.0,11.0
244,BUSINESS,3.8,5868.0,20.0,500000.0,0.0,0.0,Everyone,Business,Business,Business,3.19.005,7.0,2018.0,4.0,11.0
245,BUSINESS,3.5,2111.0,37.0,100000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,7.0,2018.0,11.0,11.0
246,BUSINESS,4.1,5448.0,12.0,500000.0,0.0,0.0,Everyone,Business,Business,Business,4.9.1,7.0,2018.0,5.0,11.0
247,BUSINESS,4.6,4159.0,48.0,500000.0,0.0,0.0,Everyone,Business,Business,Business,6.1.2,7.0,2018.0,4.0,11.0
248,BUSINESS,4.3,20815.0,10.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,6.4.4,7.0,2018.0,5.0,11.0
249,BUSINESS,4.5,78662.0,22.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,3.7.5,2.0,2018.0,4.0,11.0
250,BUSINESS,4.1,7149.0,11.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,2.6.158,7.0,2018.0,4.0,11.0
251,BUSINESS,4.5,3079.0,8.5,100000.0,0.0,0.0,Everyone,Business,Business,Business,5.20.7,8.0,2018.0,4.0,11.0
252,BUSINESS,4.6,5800.0,8.6,100000.0,0.0,0.0,Everyone,Business,Business,Business,5.20.7,8.0,2018.0,4.0,11.0
253,BUSINESS,4.0,6989.0,37.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,4.3.0.508,7.0,2018.0,4.0,11.0
254,BUSINESS,4.2,16422.0,28.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,10.46.2,8.0,2018.0,4.0,11.0
255,BUSINESS,4.4,108741.0,28.0,10000000.0,0.0,0.0,Everyone,Business,Business,Business,11.1.0,7.0,2018.0,4.0,11.0
256,BUSINESS,4.4,31614.0,37.0,10000000.0,0.0,0.0,Everyone,Business,Business,Business,4.1.28165.0716,7.0,2018.0,4.0,11.0
257,BUSINESS,4.0,624.0,9.0,100000.0,0.0,0.0,Everyone,Business,Business,Business,1.2.287,3.0,2018.0,5.0,11.0
258,BUSINESS,4.2,1661.0,46.0,100000.0,0.0,0.0,Everyone,Business,Business,Business,3.0.4651,8.0,2018.0,4.0,11.0
259,BUSINESS,4.2,97702.0,37.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,7.0,2018.0,11.0,11.0
260,BUSINESS,4.1,308.0,14.0,50000.0,0.0,0.0,Everyone,Business,Business,Business,3.1.4.0,5.0,2018.0,4.0,11.0
261,BUSINESS,4.0,6989.0,37.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,4.3.0.508,7.0,2018.0,4.0,11.0
262,BUSINESS,3.8,5211.0,26.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,3.3.0,7.0,2018.0,4.0,11.0
263,BUSINESS,3.9,1058.0,23.0,500000.0,0.0,0.0,Everyone,Business,Business,Business,2.22.397,6.0,2018.0,5.0,11.0
264,BUSINESS,3.9,78172.0,37.0,10000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,8.0,2018.0,11.0,11.0
265,BUSINESS,4.2,159872.0,37.0,10000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,7.0,2018.0,11.0,11.0
266,BUSINESS,4.2,296.0,14.0,50000.0,0.0,0.0,Everyone,Business,Business,Business,3.2.1,6.0,2018.0,4.0,11.0
267,BUSINESS,4.3,29313.0,20.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,1.12.0,7.0,2018.0,4.0,11.0
268,BUSINESS,4.4,70991.0,37.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,2.19.0.204537701,7.0,2018.0,4.0,11.0
269,BUSINESS,4.4,51507.0,37.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,8.0,2018.0,11.0,11.0
270,BUSINESS,4.1,1802.0,26.0,100000.0,0.0,0.0,Everyone,Business,Business,Business,1.7.14,4.0,2018.0,4.0,11.0
271,BUSINESS,3.8,1383.0,51.0,100000.0,0.0,0.0,Everyone,Business,Business,Business,3.24.1,7.0,2018.0,5.0,11.0
272,BUSINESS,4.3,23175.0,41.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,18.7,7.0,2018.0,4.0,11.0
273,BUSINESS,3.8,5868.0,20.0,500000.0,0.0,0.0,Everyone,Business,Business,Business,3.19.005,7.0,2018.0,4.0,11.0
274,BUSINESS,3.5,2111.0,37.0,100000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,7.0,2018.0,11.0,11.0
275,BUSINESS,4.1,5448.0,12.0,500000.0,0.0,0.0,Everyone,Business,Business,Business,4.9.1,7.0,2018.0,5.0,11.0
276,BUSINESS,4.6,4159.0,48.0,500000.0,0.0,0.0,Everyone,Business,Business,Business,6.1.2,7.0,2018.0,4.0,11.0
277,BUSINESS,4.3,20815.0,10.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,6.4.4,7.0,2018.0,5.0,11.0
278,BUSINESS,4.5,78662.0,22.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,3.7.5,2.0,2018.0,4.0,11.0
279,BUSINESS,4.1,7149.0,11.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,2.6.158,7.0,2018.0,4.0,11.0
280,BUSINESS,4.5,3079.0,8.5,100000.0,0.0,0.0,Everyone,Business,Business,Business,5.20.7,8.0,2018.0,4.0,11.0
281,BUSINESS,4.6,5800.0,8.6,100000.0,0.0,0.0,Everyone,Business,Business,Business,5.20.7,8.0,2018.0,4.0,11.0
282,BUSINESS,4.0,6989.0,37.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,4.3.0.508,7.0,2018.0,4.0,11.0
283,BUSINESS,4.2,16422.0,28.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,10.46.2,8.0,2018.0,4.0,11.0
284,BUSINESS,4.3,8978.0,37.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,7.0,2018.0,11.0,11.0
285,BUSINESS,4.2,80804.0,37.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,2.0,2018.0,4.0,11.0
286,BUSINESS,4.4,42492.0,37.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,7.0,2018.0,11.0,11.0
287,BUSINESS,4.7,286897.0,39.0,10000000.0,0.0,0.0,Everyone,Business,Business,Business,1.2.6,5.0,2017.0,3.0,11.0
288,BUSINESS,4.5,103755.0,14.0,10000000.0,0.0,0.0,Everyone,Business,Business,Business,3.9.2,7.0,2018.0,4.0,11.0
289,BUSINESS,4.2,46505.0,19.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,3.4.49,8.0,2018.0,4.0,11.0
290,BUSINESS,4.7,11442.0,6.8,100000.0,1.0,4.99,Everyone,Business,Business,Business,1.5.2,3.0,2018.0,4.0,11.0
291,BUSINESS,4.8,10295.0,39.0,100000.0,1.0,4.99,Everyone,Business,Business,Business,3.4.6,4.0,2017.0,3.0,11.0
292,BUSINESS,4.1,217730.0,37.0,50000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,4.0,2018.0,11.0,11.0
293,BUSINESS,4.3,1002859.0,35.0,100000000.0,0.0,0.0,Everyone,Business,Business,Business,9.7.14188,8.0,2018.0,4.0,11.0
294,BUSINESS,4.4,51510.0,37.0,5000000.0,0.0,0.0,Everyone,Business,Business,Business,1.0.0,8.0,2018.0,11.0,11.0
295,BUSINESS,4.5,413.0,29.0,10000.0,0.0,0.0,Everyone,Business,Business,Business,2.0.19,7.0,2018.0,5.0,11.0
296,BUSINESS,4.3,23175.0,41.0,1000000.0,0.0,0.0,Everyone,Business,Business,Business,18.7,7.0,2018.0,4.0,11.0
297,COMICS,4.5,1013635.0,37.0,10000000.0,0.0,0.0,Teen,Comics,Comics,Comics,1.0.0,7.0,2018.0,11.0,11.0
298,COMICS,4.6,24005.0,4.9,500000.0,0.0,0.0,Adults only 18+,Comics,Comics,Comics,1.1.7.0,7.0,2018.0,4.0,11.0
299,COMICS,4.7,57106.0,27.0,1000000.0,0.0,0.0,Teen,Comics,Comics,Comics,2.11.3,7.0,2018.0,4.0,11.0
300,COMICS,4.7,2249.0,32.0,500000.0,0.0,0.0,Everyone,Comics,Comics,Comics,1.08,11.0,2017.0,4.0,11.0
301,COMICS,4.8,516.0,12.0,50000.0,0.0,0.0,Everyone,Comics;Creativity,Comics,Creativity,1.0.6,8.0,2018.0,4.0,11.0
302,COMICS,3.9,834.0,15.0,50000.0,0.0,0.0,Mature 17+,Comics,Comics,Comics,1.0.8,8.0,2018.0,4.0,11.0
303,COMICS,4.1,1010.0,11.0,50000.0,0.0,0.0,Mature 17+,Comics,Comics,Comics,1.5,7.0,2018.0,4.0,11.0
304,COMICS,4.4,238970.0,28.0,1000000.0,0.0,0.0,Teen,Comics,Comics,Comics,3.4.3_world,7.0,2018.0,5.0,11.0
305,COMICS,4.6,302.0,2.2,10000.0,0.0,0.0,Teen,Comics,Comics,Comics,1.0,7.0,2018.0,4.0,11.0
306,COMICS,4.5,438.0,3.4,10000.0,0.0,0.0,Everyone,Comics,Comics,Comics,1.0,12.0,2017.0,2.0,11.0
307,COMICS,4.7,73.0,8.3,10000.0,0.0,0.0,Everyone,Comics,Comics,Comics,1.9,7.0,2018.0,4.0,11.0
308,COMICS,4.4,39.0,4.3,10000.0,0.0,0.0,Everyone 10+,Comics,Comics,Comics,1.1,7.0,2018.0,4.0,11.0
309,COMICS,4.5,144.0,4.7,10000.0,0.0,0.0,Everyone,Comics,Comics,Comics,3.0,7.0,2018.0,4.0,11.0
310,COMICS,3.9,2181.0,10.0,100000.0,0.0,0.0,Teen,Comics,Comics,Comics,1.2.12,3.0,2018.0,4.0,11.0
311,COMICS,3.2,93965.0,15.0,5000000.0,0.0,0.0,Teen,Comics,Comics,Comics,6.3.0,7.0,2018.0,4.0,11.0
312,COMICS,3.2,1446.0,7.1,100000.0,0.0,0.0,Mature 17+,Comics,Comics,Comics,1.0,5.0,2018.0,4.0,11.0
313,COMICS,4.1,12088.0,21.0,1000000.0,0.0,0.0,Mature 17+,Comics,Comics,Comics,2.3.1,7.0,2018.0,4.0,11.0
314,COMICS,4.5,314.0,6.1,100000.0,0.0,0.0,Everyone,Comics,Comics,Comics,3.1.0,5.0,2018.0,4.0,11.0
315,COMICS,4.2,25671.0,37.0,1000000.0,0.0,0.0,Teen,Comics,Comics,Comics,1.0.0,6.0,2018.0,11.0,11.0
316,COMICS,4.2,15194.0,15.0,1000000.0,0.0,0.0,Teen,Comics,Comics,Comics,4.7.3,7.0,2018.0,4.0,11.0
317,COMICS,3.7,22551.0,11.0,1000000.0,0.0,0.0,Teen,Comics,Comics,Comics,3.16.0,7.0,2018.0,4.0,11.0
318,COMICS,4.5,29839.0,29.0,1000000.0,0.0,0.0,Teen,Comics,Comics,Comics,4.1.0,7.0,2018.0,4.0,11.0
319,COMICS,4.6,279.0,3.3,100000.0,0.0,0.0,Everyone,Comics,Comics,Comics,1.6,12.0,2017.0,4.0,11.0
320,COMICS,4.5,564387.0,37.0,5000000.0,0.0,0.0,Everyone,Comics,Comics,Comics,1.0.0,7.0,2018.0,11.0,11.0
321,COMICS,0.0,1330.0,22.0,50000.0,0.0,0.0,Everyone,Comics,Comics,Comics,6.1.1,7.0,2018.0,4.0,11.0
322,COMICS,4.7,1677.0,40.0,100000.0,0.0,0.0,Everyone,Comics,Comics,Comics,1.7.7,5.0,2018.0,4.0,11.0
323,COMICS,4.4,757.0,10.0,10000.0,0.0,0.0,Teen,Comics,Comics,Comics,1.0,5.0,2018.0,4.0,11.0
324,COMICS,3.5,115.0,9.1,10000.0,0.0,0.0,Mature 17+,Comics,Comics,Comics,5.0.12,7.0,2018.0,5.0,11.0
325,COMICS,3.3,125.0,4.7,5000.0,0.0,0.0,Teen,Comics,Comics,Comics,1.0.4,7.0,2018.0,4.0,11.0
326,COMICS,4.5,9952.0,38.0,500000.0,0.0,0.0,Everyone 10+,Comics,Comics,Comics,4.3.0,7.0,2018.0,4.0,11.0
327,COMICS,4.4,18814.0,37.0,1000000.0,0.0,0.0,Mature 17+,Comics,Comics,Comics,1.0.0,7.0,2018.0,11.0,11.0
328,COMICS,4.2,21.0,6.7,5000.0,0.0,0.0,Everyone,Comics,Comics,Comics,1.3,3.0,2018.0,4.0,11.0
329,COMICS,5.0,15.0,37.0,1000.0,0.0,0.0,Everyone,Comics,Comics,Comics,2.0,6.0,2018.0,4.0,11.0
330,COMICS,4.4,51981.0,37.0,5000000.0,0.0,0.0,Everyone,Comics,Comics,Comics,4.2.0.2,8.0,2018.0,2.0,11.0
331,COMICS,4.7,3596.0,7.8,10000.0,0.0,0.0,Teen,Comics,Comics,Comics,1.01,6.0,2018.0,4.0,11.0
332,COMICS,4.4,1006.0,19.0,50000.0,0.0,0.0,Everyone,Comics,Comics,Comics,2.3.3,8.0,2018.0,4.0,11.0
333,COMICS,4.4,5968.0,5.7,1000000.0,0.0,0.0,Everyone,Comics,Comics,Comics,1.4,5.0,2018.0,4.0,11.0
334,COMICS,4.6,4895.0,35.0,100000.0,0.0,0.0,Everyone,Comics,Comics,Comics,2.4.25,8.0,2018.0,4.0,11.0
335,COMMUNICATION,4.0,56642847.0,37.0,1000000000.0,0.0,0.0,Everyone,Communication,Communication,Communication,1.0.0,8.0,2018.0,11.0,11.0
